ensembl_gene_id,removed,entrezgene_id,hgnc_symbol,gene_biotype,chromosome_name,start_position,end_position
ENSG00000225622,not protein coding,NA,PPIAP17,processed_pseudogene,20,16223750,16224535
ENSG00000273998,not protein coding,NA,,lncRNA,20,16576068,16579615
ENSG00000275728,not protein coding,NA,,lncRNA,20,16580258,16580622
ENSG00000226229,not protein coding,NA,RPLP0P1,processed_pseudogene,20,16586333,16586693
ENSG00000200494,not protein coding,NA,,misc_RNA,20,16670641,16670742
ENSG00000235208,not protein coding,NA,RPL7AP13,processed_pseudogene,20,16684108,16684404
ENSG00000228809,not protein coding,NA,,lncRNA,20,16714844,16730948
ENSG00000125879,rare,56914,OTOR,protein_coding,20,16748358,16770062
ENSG00000236985,not protein coding,NA,,lncRNA,20,16857962,16864148
ENSG00000212165,not protein coding,NA,,snoRNA,20,16982831,16983033
ENSG00000251955,not protein coding,NA,RNU6-27P,snRNA,20,17187510,17187616
ENSG00000220540,not protein coding,NA,,processed_pseudogene,20,17188134,17188344
ENSG00000238833,not protein coding,NA,RNU1-131P,snRNA,20,17209060,17209220
ENSG00000286571,not protein coding,NA,,lncRNA,20,17216779,17221913
ENSG00000287241,not protein coding,NA,,lncRNA,20,17222851,17226146
ENSG00000125851,rare,5126,PCSK2,protein_coding,20,17226107,17484578
ENSG00000232241,not protein coding,NA,DYNLT3P1,processed_pseudogene,20,17479085,17479431
ENSG00000232333,not protein coding,NA,RPS27AP2,processed_pseudogene,20,17516843,17517307
ENSG00000277373,not protein coding,NA,,lncRNA,20,17565501,17565851
ENSG00000202260,not protein coding,NA,RN7SKP69,misc_RNA,20,17576206,17576510
ENSG00000230495,not protein coding,NA,,processed_pseudogene,20,17599255,17599807
ENSG00000125888,rare,140836,BANF2,protein_coding,20,17693672,17735871
ENSG00000233625,not protein coding,NA,,lncRNA,20,17887363,17888160
ENSG00000212555,not protein coding,NA,RNU6-192P,snRNA,20,17903762,17903861
ENSG00000125850,rare,58495,OVOL2,protein_coding,20,17956979,18059188
ENSG00000212232,not protein coding,692086,SNORD17,snoRNA,20,17962710,17962946
ENSG00000218902,not protein coding,NA,PTMAP3,processed_pseudogene,20,18011955,18012284
ENSG00000229262,not protein coding,NA,,lncRNA,20,18059493,18071008
ENSG00000227343,not protein coding,NA,RPL15P1,processed_pseudogene,20,18090116,18090715
ENSG00000252597,not protein coding,NA,RNU7-137P,snRNA,20,18095571,18095632
ENSG00000207282,not protein coding,NA,,misc_RNA,20,18113467,18113579
ENSG00000232943,not protein coding,NA,GGCTP2,processed_pseudogene,20,18220113,18220512
ENSG00000266720,not protein coding,NA,RN7SL14P,misc_RNA,20,18258554,18258851
ENSG00000252635,not protein coding,NA,RNU2-56P,snRNA,20,18265690,18265879
ENSG00000287954,not protein coding,NA,,lncRNA,20,18270630,18271069
ENSG00000230010,not protein coding,NA,,lncRNA,20,18289343,18359300
ENSG00000199719,not protein coding,NA,RN7SKP74,misc_RNA,20,18295143,18295451
ENSG00000237259,not protein coding,NA,ZNF133-AS1,lncRNA,20,18313765,18315111
ENSG00000237282,not protein coding,440757,LINC00851,lncRNA,20,18379049,18381484
ENSG00000236474,not protein coding,NA,GCNT1P1,processed_pseudogene,20,18420160,18421454
ENSG00000252422,not protein coding,NA,RNA5SP476,rRNA_pseudogene,20,18433842,18433944
ENSG00000265137,not protein coding,100422875,MIR3192,miRNA,20,18470615,18470691
ENSG00000225419,not protein coding,NA,RPL21P3,processed_pseudogene,20,18485265,18486052
ENSG00000214612,not protein coding,NA,RPS19P1,processed_pseudogene,20,18504633,18505066
ENSG00000284776,rare,NA,,protein_coding,20,18567453,18744216
ENSG00000243702,not protein coding,NA,RN7SL638P,misc_RNA,20,18592330,18592619
ENSG00000221806,not protein coding,NA,RNU6ATAC34P,snRNA,20,18611047,18611167
ENSG00000232136,not protein coding,NA,DUXAP7,processed_pseudogene,20,18642782,18643634
ENSG00000233993,not protein coding,101929526,DTD1-AS1,lncRNA,20,18674395,18698709
ENSG00000233324,not protein coding,NA,EEF1A1P34,processed_pseudogene,20,18782424,18783690
ENSG00000179935,not protein coding,NA,LINC00652,lncRNA,20,18786065,18794579
ENSG00000273148,not protein coding,100270804,LCDR,lncRNA,20,18794078,18796067
ENSG00000149443,not protein coding,NA,SCP2D1-AS1,lncRNA,20,18809728,18830153
ENSG00000132631,rare,140856,SCP2D1,protein_coding,20,18813783,18814378
ENSG00000274863,not protein coding,NA,,lncRNA,20,19000709,19056796
ENSG00000287430,not protein coding,NA,,lncRNA,20,19208652,19212164
ENSG00000235996,not protein coding,NA,,lncRNA,20,19212852,19213477
ENSG00000179447,not protein coding,100130264,SLC24A3-AS1,lncRNA,20,19242302,19284596
ENSG00000232675,not protein coding,NA,,lncRNA,20,19693209,19697576
ENSG00000268628,not protein coding,NA,,lncRNA,20,19756390,19758037
ENSG00000236992,not protein coding,NA,RPL12P12,processed_pseudogene,20,19823443,19823943
ENSG00000241054,not protein coding,NA,,lncRNA,20,20094401,20095684
ENSG00000225417,not protein coding,NA,,lncRNA,20,20214299,20215262
ENSG00000229500,not protein coding,NA,RPL17P1,processed_pseudogene,20,20253303,20253838
ENSG00000243810,not protein coding,NA,CFAP61-AS1,lncRNA,20,20258407,20267809
ENSG00000264879,not protein coding,NA,RN7SL690P,misc_RNA,20,20316755,20316994
ENSG00000280229,not protein coding,NA,,TEC,20,20363691,20366502
ENSG00000173404,rare,3642,INSM1,protein_coding,20,20368104,20370949
ENSG00000213384,not protein coding,NA,EIF4E2P1,processed_pseudogene,20,20659710,20659964
ENSG00000270793,not protein coding,NA,LLPHP1,processed_pseudogene,20,20721187,20721879
ENSG00000278525,not protein coding,NA,RN7SL607P,misc_RNA,20,20738433,20738731
ENSG00000225803,not protein coding,NA,MRPS11P1,processed_pseudogene,20,20854121,20854642
ENSG00000234104,not protein coding,NA,,lncRNA,20,20970448,20972562
ENSG00000225127,not protein coding,105372556,LINC00237,lncRNA,20,21085576,21106514
ENSG00000283405,not protein coding,NA,,lncRNA,20,21089696,21092539
ENSG00000235065,not protein coding,NA,RPL24P2,processed_pseudogene,20,21114723,21115197
ENSG00000199509,not protein coding,NA,RNA5SP477,rRNA_pseudogene,20,21138956,21139074
ENSG00000228604,not protein coding,NA,,lncRNA,20,21148741,21162890
ENSG00000232712,not protein coding,101929591,KIZ-AS1,lncRNA,20,21154023,21218289
ENSG00000214535,not protein coding,NA,RPS15AP1,processed_pseudogene,20,21166206,21166596
ENSG00000226875,not protein coding,NA,ZNF877P,unprocessed_pseudogene,20,21265854,21266465
ENSG00000275457,not protein coding,NA,,lncRNA,20,21302731,21303704
ENSG00000125816,rare,644524,NKX2-4,protein_coding,20,21395365,21397526
ENSG00000225280,not protein coding,105372558,,lncRNA,20,21397740,21400391
ENSG00000223128,not protein coding,NA,RN7SKP140,misc_RNA,20,21424758,21425041
ENSG00000226405,not protein coding,NA,,processed_pseudogene,20,21488244,21488625
ENSG00000278041,not protein coding,NA,,lncRNA,20,21499261,21502934
ENSG00000227693,not protein coding,NA,GSTM3P1,processed_pseudogene,20,21501395,21501968
ENSG00000125820,rare,4821,NKX2-2,protein_coding,20,21511017,21514064
ENSG00000258197,not protein coding,NA,NKX2-2-AS1,lncRNA,20,21511447,21512309
ENSG00000233492,not protein coding,NA,,lncRNA,20,21530122,21535665
ENSG00000279082,not protein coding,NA,LINC01727,lncRNA,20,21557417,21666621
ENSG00000280350,not protein coding,101929608,LINC01726,lncRNA,20,21610787,21703585
ENSG00000278410,not protein coding,NA,,misc_RNA,20,21614978,21615435
ENSG00000125813,rare,5075,PAX1,protein_coding,20,21705659,21718481
ENSG00000233015,not protein coding,NA,SLC25A6P1,processed_pseudogene,20,21742303,21743077
ENSG00000227063,not protein coding,NA,RPL41P1,processed_pseudogene,20,21755270,21755350
ENSG00000238034,not protein coding,NA,,lncRNA,20,21937758,21970783
ENSG00000234435,not protein coding,100270679,LINC01432,lncRNA,20,22054074,22074654
ENSG00000234862,not protein coding,NA,,lncRNA,20,22220554,22223283
ENSG00000225321,not protein coding,101929663,LINC01427,lncRNA,20,22263065,22284029
ENSG00000225170,not protein coding,NA,,processed_pseudogene,20,22272052,22273454
ENSG00000270838,not protein coding,NA,,processed_pseudogene,20,22343693,22343930
ENSG00000204684,not protein coding,284788,,lncRNA,20,22371216,22471557
ENSG00000259974,not protein coding,140828,LINC00261,lncRNA,20,22547663,22578642
ENSG00000125798,rare,3170,FOXA2,protein_coding,20,22580998,22585455
ENSG00000237396,not protein coding,101929685,LNCNEF,lncRNA,20,22587522,22607517
ENSG00000230400,not protein coding,NA,LINC01747,lncRNA,20,22668480,22685344
ENSG00000283072,not protein coding,124904963,,lncRNA,20,22684958,22746991
ENSG00000215553,not protein coding,NA,KRT18P3,processed_pseudogene,20,22732802,22734089
ENSG00000213882,not protein coding,NA,CYB5AP4,processed_pseudogene,20,22885670,22886068
ENSG00000228935,not protein coding,NA,,processed_pseudogene,20,22960534,22966063
ENSG00000230492,not protein coding,NA,,lncRNA,20,22995708,23030785
ENSG00000234646,not protein coding,NA,,lncRNA,20,23030863,23039241
ENSG00000132671,rare,6754,SSTR4,protein_coding,20,23035312,23039237
ENSG00000279447,not protein coding,NA,,TEC,20,23071547,23072722
ENSG00000233746,not protein coding,200261,LINC00656,lncRNA,20,23125068,23132635
ENSG00000279164,not protein coding,NA,,TEC,20,23148086,23149939
ENSG00000201527,not protein coding,NA,RNA5SP478,rRNA_pseudogene,20,23160857,23160971
ENSG00000230387,not protein coding,100505664,,lncRNA,20,23179272,23190419
ENSG00000277901,not protein coding,NA,,lncRNA,20,23320958,23325352
ENSG00000234832,not protein coding,NA,NXT1-AS1,lncRNA,20,23346941,23351486
ENSG00000232645,not protein coding,100505683,LINC01431,lncRNA,20,23356586,23358175
ENSG00000201728,not protein coding,NA,RNA5SP479,rRNA_pseudogene,20,23380896,23381012
ENSG00000125823,rare,128817,CSTL1,protein_coding,20,23426104,23444930
ENSG00000125831,rare,140880,CST11,protein_coding,20,23450403,23452876
ENSG00000273838,not protein coding,NA,,lncRNA,20,23452623,23461207
ENSG00000200208,not protein coding,NA,,misc_RNA,20,23457584,23457685
ENSG00000226344,not protein coding,NA,CST12P,unprocessed_pseudogene,20,23475700,23479798
ENSG00000260202,not protein coding,NA,,lncRNA,20,23481645,23519054
ENSG00000276638,not protein coding,NA,,lncRNA,20,23489416,23489973
ENSG00000125815,rare,10047,CST8,protein_coding,20,23491101,23496010
ENSG00000204663,not protein coding,NA,CST13P,transcribed_unprocessed_pseudogene,20,23520876,23541757
ENSG00000204662,not protein coding,NA,CST9LP1,unprocessed_pseudogene,20,23547764,23550652
ENSG00000101435,rare,128821,CST9L,protein_coding,20,23564732,23568484
ENSG00000204658,not protein coding,NA,CST9LP2,unprocessed_pseudogene,20,23583645,23586510
ENSG00000173335,rare,128822,CST9,protein_coding,20,23602410,23605917
ENSG00000270001,not protein coding,NA,,lncRNA,20,23631826,23632316
ENSG00000225056,not protein coding,NA,,lncRNA,20,23655225,23656390
ENSG00000286117,not protein coding,NA,,lncRNA,20,23656151,23674888
ENSG00000101441,rare,1472,CST4,protein_coding,20,23685640,23689038
ENSG00000232595,not protein coding,NA,CST2P1,unprocessed_pseudogene,20,23711320,23711406
ENSG00000286270,not protein coding,NA,,lncRNA,20,23722589,23745524
ENSG00000170373,rare,1469,CST1,protein_coding,20,23747562,23751268
ENSG00000277975,not protein coding,NA,CSTP2,unprocessed_pseudogene,20,23772785,23776169
ENSG00000230908,not protein coding,NA,,lncRNA,20,23798092,23805983
ENSG00000170367,rare,1473,CST5,protein_coding,20,23875934,23879748
ENSG00000228476,not protein coding,NA,CSTP1,transcribed_unprocessed_pseudogene,20,23918771,23922169
ENSG00000236168,not protein coding,NA,,unprocessed_pseudogene,20,23980585,23980734
ENSG00000149435,rare,92086,GGTLC1,protein_coding,20,23985050,23988779
ENSG00000167390,not protein coding,NA,POM121L3P,unprocessed_pseudogene,20,23989292,23990454
ENSG00000230133,not protein coding,400839,LINC01721,lncRNA,20,24063255,24226013
ENSG00000236151,not protein coding,NA,,lncRNA,20,24142590,24144386
ENSG00000200231,not protein coding,NA,RNU1-23P,snRNA,20,24237255,24237398
ENSG00000232200,not protein coding,NA,,lncRNA,20,24297585,24318086
ENSG00000234069,not protein coding,NA,GAPDHP53,processed_pseudogene,20,24445391,24446314
ENSG00000228539,not protein coding,NA,,lncRNA,20,24491472,24502345
ENSG00000231015,not protein coding,NA,,lncRNA,20,24679547,24680991
ENSG00000274173,not protein coding,NA,LINC02967,lncRNA,20,24931840,24932983
ENSG00000207355,not protein coding,NA,RNU6-1257P,snRNA,20,24974171,24974280
ENSG00000286444,not protein coding,NA,,lncRNA,20,24992312,24993322
ENSG00000275358,not protein coding,NA,,lncRNA,20,25062962,25063591
ENSG00000100987,rare,30813,VSX1,protein_coding,20,25070885,25082141
ENSG00000225069,not protein coding,NA,,processed_pseudogene,20,25099105,25099928
ENSG00000230725,not protein coding,284798,,lncRNA,20,25139652,25149372
ENSG00000225344,not protein coding,NA,,processed_pseudogene,20,25161167,25162061
ENSG00000286472,not protein coding,NA,,lncRNA,20,25184658,25187849
ENSG00000202414,not protein coding,NA,,misc_RNA,20,25214698,25214798
ENSG00000279322,not protein coding,NA,,TEC,20,25226448,25226735
ENSG00000277938,not protein coding,NA,,lncRNA,20,25229150,25231933
ENSG00000274414,not protein coding,NA,,lncRNA,20,25239007,25245229
ENSG00000274507,not protein coding,NA,,lncRNA,20,25251008,25251304
ENSG00000276952,not protein coding,NA,,lncRNA,20,25284915,25285588
ENSG00000227379,not protein coding,NA,PPIAP2,processed_pseudogene,20,25368275,25368766
ENSG00000251883,not protein coding,NA,RNU6ATAC17P,snRNA,20,25611153,25611223
ENSG00000213742,not protein coding,102724826,ZNF337-AS1,lncRNA,20,25624045,25689032
ENSG00000242236,not protein coding,NA,RN7SL594P,misc_RNA,20,25654595,25654881
ENSG00000236542,not protein coding,NA,MED28P7,processed_pseudogene,20,25669857,25670386
ENSG00000278383,not protein coding,NA,,lncRNA,20,25680781,25681246
ENSG00000226465,not protein coding,NA,,lncRNA,20,25697003,25752857
ENSG00000230772,not protein coding,NA,VN1R108P,unprocessed_pseudogene,20,25734264,25735093
ENSG00000175170,not protein coding,NA,FAM182B,lncRNA,20,25762384,25868225
ENSG00000275048,not protein coding,NA,BSNDP1,processed_pseudogene,20,25783553,25783919
ENSG00000250090,not protein coding,NA,,unprocessed_pseudogene,20,25835985,25836832
ENSG00000274973,not protein coding,NA,BSNDP2,processed_pseudogene,20,25845497,25845862
ENSG00000228593,not protein coding,NA,CFTRP1,unprocessed_pseudogene,20,25919499,25919681
ENSG00000226203,not protein coding,101926955,LINC01733,lncRNA,20,25955795,25969288
ENSG00000125804,not protein coding,284800,FAM182A,lncRNA,20,25985210,26086917
ENSG00000231081,not protein coding,NA,,lncRNA,20,26008791,26010531
ENSG00000287569,not protein coding,NA,,lncRNA,20,26009792,26011243
ENSG00000204556,not protein coding,NA,,unprocessed_pseudogene,20,26018832,26020684
ENSG00000277508,not protein coding,NA,BSNDP3,processed_pseudogene,20,26071988,26072351
ENSG00000240108,not protein coding,NA,NCOR1P1,transcribed_unprocessed_pseudogene,20,26103489,26113986
ENSG00000230440,not protein coding,NA,,lncRNA,20,26132887,26134198
ENSG00000287211,not protein coding,NA,,lncRNA,20,26135983,26188191
ENSG00000227195,not protein coding,284801,MIR663AHG,lncRNA,20,26167817,26251546
ENSG00000238129,not protein coding,NA,,lncRNA,20,26188408,26196891
ENSG00000284419,not protein coding,724033,MIR663A,miRNA,20,26208186,26208278
ENSG00000282826,not protein coding,NA,FRG1CP,transcribed_unprocessed_pseudogene,20,28580709,28602664
ENSG00000282870,not protein coding,NA,FRG1DP,unprocessed_pseudogene,20,29080390,29102761
ENSG00000283568,not protein coding,NA,,rRNA,20,29297095,29297246
ENSG00000283069,not protein coding,NA,DUX4L32,unprocessed_pseudogene,20,29318824,29319579
ENSG00000282949,not protein coding,NA,PCMTD1P7,unprocessed_pseudogene,20,29321310,29321666
ENSG00000282894,not protein coding,NA,DUX4L33,unprocessed_pseudogene,20,29324092,29325049
ENSG00000282935,not protein coding,NA,DUX4L34,unprocessed_pseudogene,20,29410348,29411600
ENSG00000282842,not protein coding,NA,FRG2EP,unprocessed_pseudogene,20,29415264,29416911
ENSG00000283123,not protein coding,NA,RARRES2P11,processed_pseudogene,20,29427400,29427883
ENSG00000282968,not protein coding,NA,AGGF1P10,processed_pseudogene,20,29430723,29432913
ENSG00000282911,not protein coding,NA,DUX4L35,unprocessed_pseudogene,20,29448517,29449306
ENSG00000282995,not protein coding,NA,FRG1EP,unprocessed_pseudogene,20,29480147,29497179
ENSG00000287889,not protein coding,105379478,FAM242B,lncRNA,20,29548661,29559705
ENSG00000283592,not protein coding,NA,,misc_RNA,20,29575060,29575171
ENSG00000282921,not protein coding,NA,CFTRP2,processed_pseudogene,20,29641778,29641976
ENSG00000283291,not protein coding,NA,,rRNA,20,29741510,29741661
ENSG00000283005,not protein coding,NA,CDC27P3,processed_pseudogene,20,29746181,29748090
ENSG00000283433,not protein coding,NA,RNA5SP532,rRNA,20,29874059,29874177
ENSG00000283020,not protein coding,NA,DUX4L37,unprocessed_pseudogene,20,29878636,29879363
ENSG00000204555,not protein coding,NA,CFTRP3,processed_pseudogene,20,30214765,30214976
ENSG00000205611,not protein coding,101928906,LINC01597,lncRNA,20,30278906,30289956
ENSG00000205611,not protein coding,102723678,LINC01597,lncRNA,20,30278906,30289956
ENSG00000286483,not protein coding,NA,,lncRNA,20,30281837,30282954
ENSG00000287288,not protein coding,NA,,lncRNA,20,30294550,30312480
ENSG00000200325,not protein coding,NA,,misc_RNA,20,30309015,30309126
ENSG00000231934,not protein coding,NA,FAM242A,lncRNA,20,30323367,30362276
ENSG00000149531,not protein coding,NA,FRG1BP,unprocessed_pseudogene,20,30377372,30399257
ENSG00000238151,not protein coding,NA,MLLT10P1,processed_pseudogene,20,30403123,30403384
ENSG00000275877,not protein coding,NA,,rRNA,20,30484925,30485076
ENSG00000283443,not protein coding,NA,ZNF285DP,transcribed_unprocessed_pseudogene,20,30545601,30551470
ENSG00000277112,not protein coding,NA,ANKRD20A21P,transcribed_unprocessed_pseudogene,20,30656033,30723855
ENSG00000274385,not protein coding,124904986,,snRNA,20,30713240,30713346
ENSG00000275305,not protein coding,NA,RNA5SP528,rRNA,20,30816156,30816274
ENSG00000215547,rare,245929,DEFB115,protein_coding,20,31257664,31259632
ENSG00000215546,not protein coding,NA,DKKL1P1,processed_pseudogene,20,31274170,31274867
ENSG00000224628,not protein coding,NA,,processed_pseudogene,20,31285317,31286835
ENSG00000215545,rare,245930,DEFB116,protein_coding,20,31303212,31308585
ENSG00000237929,not protein coding,NA,RPL31P3,processed_pseudogene,20,31311303,31311962
ENSG00000236121,not protein coding,NA,HAUS6P2,processed_pseudogene,20,31341371,31344471
ENSG00000252649,not protein coding,NA,RNA5SP480,rRNA_pseudogene,20,31356870,31356978
ENSG00000212717,not protein coding,NA,DEFB117,processed_pseudogene,20,31360790,31360930
ENSG00000131068,rare,117285,DEFB118,protein_coding,20,31368601,31373923
ENSG00000212134,not protein coding,124900462,,snoRNA,20,31376319,31376446
ENSG00000180483,rare,245932,DEFB119,protein_coding,20,31377164,31390590
ENSG00000204548,rare,245934,DEFB121,protein_coding,20,31404845,31412838
ENSG00000204547,not protein coding,NA,DEFB122,transcribed_unprocessed_pseudogene,20,31421530,31423867
ENSG00000180424,rare,245936,DEFB123,protein_coding,20,31440632,31450257
ENSG00000180383,rare,245937,DEFB124,protein_coding,20,31465471,31476757
ENSG00000233354,not protein coding,140875,LINC00028,lncRNA,20,31485778,31487574
ENSG00000274364,not protein coding,NA,,lncRNA,20,31535263,31535626
ENSG00000101898,rare,100101490,MCTS2,protein_coding,20,31547379,31548081
ENSG00000235313,not protein coding,NA,HM13-IT1,lncRNA,20,31563166,31564076
ENSG00000230613,not protein coding,NA,HM13-AS1,lncRNA,20,31567707,31573263
ENSG00000278276,not protein coding,NA,,lncRNA,20,31580890,31581214
ENSG00000201770,not protein coding,NA,RNU6-384P,snRNA,20,31581089,31581192
ENSG00000264395,not protein coding,100422904,MIR3193,miRNA,20,31607186,31607240
ENSG00000131055,rare,84701,COX4I2,protein_coding,20,31637912,31645006
ENSG00000236559,not protein coding,NA,BCL2L1-AS1,lncRNA,20,31686216,31716825
ENSG00000281376,not protein coding,103021294,ABALON,lncRNA,20,31721507,31723409
ENSG00000230801,not protein coding,NA,,processed_pseudogene,20,31808503,31808749
ENSG00000101306,rare,85366,MYLK2,protein_coding,20,31819308,31834689
ENSG00000179772,rare,2307,FOXS1,protein_coding,20,31844303,31845604
ENSG00000199497,not protein coding,NA,RNU1-94P,snRNA,20,31901254,31901426
ENSG00000260903,rare,343702,XKR7,protein_coding,20,31968151,32003387
ENSG00000278012,not protein coding,NA,,lncRNA,20,31970181,31970831
ENSG00000226239,not protein coding,NA,,lncRNA,20,32005671,32031591
ENSG00000252623,not protein coding,NA,RNA5SP481,rRNA_pseudogene,20,32008351,32008472
ENSG00000212571,not protein coding,NA,RNA5SP482,rRNA_pseudogene,20,32050588,32050705
ENSG00000275576,not protein coding,NA,,lncRNA,20,32116171,32116629
ENSG00000224452,not protein coding,NA,RSL24D1P6,processed_pseudogene,20,32170390,32170790
ENSG00000235217,not protein coding,NA,TSPY26P,transcribed_processed_pseudogene,20,32186477,32190527
ENSG00000284125,not protein coding,100302183,MIR1825,miRNA,20,32237795,32237847
ENSG00000287850,not protein coding,NA,,lncRNA,20,32275117,32277510
ENSG00000277692,not protein coding,NA,,lncRNA,20,32355053,32355734
ENSG00000236772,not protein coding,NA,,lncRNA,20,32449755,32453607
ENSG00000286311,not protein coding,NA,,lncRNA,20,32485149,32487019
ENSG00000277301,not protein coding,101929698,,lncRNA,20,32509959,32520285
ENSG00000233293,not protein coding,NA,,lncRNA,20,32561093,32573888
ENSG00000204393,not protein coding,149950,NOL4L-DT,lncRNA,20,32564992,32608893
ENSG00000228156,not protein coding,NA,,lncRNA,20,32581963,32593900
ENSG00000198547,rare,284805,C20orf203,protein_coding,20,32631625,32673941
ENSG00000175730,not protein coding,NA,BAK1P1,processed_pseudogene,20,32690180,32690815
ENSG00000260536,not protein coding,NA,,lncRNA,20,32843128,32854257
ENSG00000260257,not protein coding,119746555,,lncRNA,20,32856621,32858751
ENSG00000167098,rare,140732,SUN5,protein_coding,20,32983773,33004433
ENSG00000078898,rare,80341,BPIFB2,protein_coding,20,33007704,33023703
ENSG00000167104,rare,128859,BPIFB6,protein_coding,20,33031648,33044047
ENSG00000214245,not protein coding,NA,PUDPP3,processed_pseudogene,20,33047517,33048152
ENSG00000186190,rare,359710,BPIFB3,protein_coding,20,33053903,33073847
ENSG00000186191,rare,149954,BPIFB4,protein_coding,20,33079643,33111751
ENSG00000131050,rare,140683,BPIFA2,protein_coding,20,33161768,33181412
ENSG00000237662,not protein coding,NA,SOCS2P1,processed_pseudogene,20,33187391,33188292
ENSG00000183566,not protein coding,NA,BPIFA4P,transcribed_unprocessed_pseudogene,20,33198212,33207741
ENSG00000224876,not protein coding,NA,,lncRNA,20,33214920,33217067
ENSG00000131059,rare,128861,BPIFA3,protein_coding,20,33217310,33227806
ENSG00000198183,rare,51297,BPIFA1,protein_coding,20,33235995,33243311
ENSG00000233106,not protein coding,NA,RPL12P3,processed_pseudogene,20,33272262,33272657
ENSG00000125999,rare,92747,BPIFB1,protein_coding,20,33273480,33309871
ENSG00000233146,not protein coding,NA,BPIFB5P,unitary_pseudogene,20,33316869,33329969
ENSG00000125997,not protein coding,NA,BPIFB9P,transcribed_unitary_pseudogene,20,33347720,33354444
ENSG00000275223,not protein coding,NA,,lncRNA,20,33655701,33656423
ENSG00000182584,not protein coding,NA,NA,NA,NA,NA,NA
ENSG00000288649,not protein coding,170487,ACTL10,protein_coding,20,33666943,33668525
ENSG00000271803,not protein coding,NA,,lncRNA,20,33674517,33675380
ENSG00000229188,not protein coding,NA,,lncRNA,20,33728931,33731828
ENSG00000230837,not protein coding,NA,RPL31P2,processed_pseudogene,20,33752167,33752543
ENSG00000230753,not protein coding,101929746,ZNF341-AS1,lncRNA,20,33787373,33811109
ENSG00000214200,not protein coding,NA,TPM3P2,processed_pseudogene,20,33912323,33913336
ENSG00000228958,not protein coding,NA,PIGPP3,processed_pseudogene,20,33965162,33965576
ENSG00000285230,not protein coding,101926888,RALY-AS1,lncRNA,20,33980679,33994357
ENSG00000228386,not protein coding,NA,,lncRNA,20,34014969,34017749
ENSG00000264616,not protein coding,100616434,MIR4755,miRNA,20,34049119,34049190
ENSG00000225246,not protein coding,NA,RPS2P1,processed_pseudogene,20,34122470,34123290
ENSG00000287853,not protein coding,NA,,lncRNA,20,34132270,34136485
ENSG00000214185,not protein coding,NA,XPOTP1,processed_pseudogene,20,34213495,34215892
ENSG00000250917,not protein coding,NA,,lncRNA,20,34234840,34281173
ENSG00000236456,not protein coding,NA,,processed_pseudogene,20,34245953,34246537
ENSG00000272945,not protein coding,NA,,lncRNA,20,34281632,34286466
ENSG00000234087,not protein coding,NA,,processed_pseudogene,20,34347671,34347785
ENSG00000201498,not protein coding,NA,,misc_RNA,20,34384165,34384265
ENSG00000234933,not protein coding,NA,CDC42P1,processed_pseudogene,20,34402149,34402696
ENSG00000236388,not protein coding,NA,ITCH-AS1,lncRNA,20,34441592,34442025
ENSG00000231795,not protein coding,NA,ITCH-IT1,lncRNA,20,34450930,34454552
ENSG00000207997,not protein coding,693229,MIR644A,miRNA,20,34466325,34466418
ENSG00000181741,not protein coding,NA,FDX1P1,processed_pseudogene,20,34475924,34476474
ENSG00000277558,not protein coding,NA,,lncRNA,20,34476205,34476787
ENSG00000206582,not protein coding,NA,,misc_RNA,20,34526510,34526606
ENSG00000231034,not protein coding,NA,,processed_pseudogene,20,34688688,34688978
ENSG00000286803,not protein coding,NA,,lncRNA,20,34741401,34807447
ENSG00000225336,not protein coding,NA,HMGB3P1,processed_pseudogene,20,34833575,34834462
ENSG00000207635,not protein coding,574501,MIR499A,miRNA,20,34990376,34990497
ENSG00000283441,not protein coding,100616134,MIR499B,miRNA,20,34990400,34990472
ENSG00000202150,not protein coding,NA,RNU6-407P,snRNA,20,35030317,35030420
ENSG00000201151,not protein coding,124900460,,snoRNA,20,35117136,35117207
ENSG00000278367,not protein coding,NA,,lncRNA,20,35174355,35174919
ENSG00000200301,not protein coding,NA,RNA5SP483,rRNA_pseudogene,20,35195306,35195423
ENSG00000229230,not protein coding,NA,MT1P3,processed_pseudogene,20,35218009,35218185
ENSG00000279253,not protein coding,NA,,TEC,20,35262727,35264187
ENSG00000235214,not protein coding,140846,FAM83C-AS1,lncRNA,20,35285251,35285756
ENSG00000125998,rare,128876,FAM83C,protein_coding,20,35285731,35292425
ENSG00000204183,not protein coding,NA,GDF5-AS1,lncRNA,20,35433029,35435450
ENSG00000125965,rare,8200,GDF5,protein_coding,20,35433347,35454746
ENSG00000221763,not protein coding,100302125,MIR1289-1,miRNA,20,35453954,35454097
ENSG00000230155,not protein coding,NA,CEP250-AS1,lncRNA,20,35476203,35491005
ENSG00000242507,not protein coding,NA,,transcribed_unprocessed_pseudogene,20,35521084,35523276
ENSG00000125975,rare,140873,C20orf173,protein_coding,20,35523186,35529652
ENSG00000224497,not protein coding,NA,RPL36P4,processed_pseudogene,20,35544430,35544747
ENSG00000088340,not protein coding,NA,FER1L4,transcribed_unitary_pseudogene,20,35558737,35607562
ENSG00000227401,not protein coding,NA,RPL37P1,processed_pseudogene,20,35588324,35588607
ENSG00000272897,rare,NA,,protein_coding,20,35632340,35674544
ENSG00000222460,not protein coding,NA,RN7SKP271,misc_RNA,20,35643143,35643462
