AM-MDM-Mtb,MDM-IFN,ensembl_gene_id,symbol
MDM,IFNb,ENSG00000204852,TCTN1
MDM,IFNb,ENSG00000205133,TRIQK
MDM,IFNb,ENSG00000205269,TMEM170B
MDM,IFNb,ENSG00000205302,SNX2
MDM,IFNb,ENSG00000205339,IPO7
MDM,IFNb,ENSG00000205362,MT1A
MDM,IFNb,ENSG00000205436,EXOC3L4
MDM,IFNb,ENSG00000205476,CCDC85C
MDM,IFNb,ENSG00000205560,CPT1B
MDM,IFNb,ENSG00000205643,CDPF1
MDM,IFNb,ENSG00000205693,MANSC4
MDM,IFNb,ENSG00000205726,ITSN1
MDM,IFNb,ENSG00000205744,DENND1C
MDM,IFNb,ENSG00000205846,CLEC6A
MDM,IFNb,ENSG00000205903,ZNF316
MDM,IFNb,ENSG00000205937,RNPS1
MDM,IFNb,ENSG00000206053,JPT2
MDM,IFNb,ENSG00000206527,HACD2
MDM,IFNb,ENSG00000206530,CFAP44
MDM,IFNb,ENSG00000211455,STK38L
MDM,IFNb,ENSG00000213085,CFAP45
MDM,IFNb,ENSG00000213398,LCAT
MDM,IFNb,ENSG00000213593,TMX2
MDM,IFNb,ENSG00000213639,PPP1CB
MDM,IFNb,ENSG00000213699,SLC35F6
MDM,IFNb,ENSG00000213719,CLIC1
MDM,IFNb,ENSG00000213722,DDAH2
MDM,IFNb,ENSG00000213923,CSNK1E
MDM,IFNb,ENSG00000213949,ITGA1
MDM,IFNb,ENSG00000214013,GANC
MDM,IFNb,ENSG00000214367,HAUS3
MDM,IFNb,ENSG00000214517,PPME1
MDM,IFNb,ENSG00000214530,STARD10
MDM,IFNb,ENSG00000215114,UBXN2B
MDM,IFNb,ENSG00000215912,TTC34
MDM,IFNb,ENSG00000216490,IFI30
MDM,IFNb,ENSG00000217128,FNIP1
MDM,IFNb,ENSG00000219200,RNASEK
MDM,IFNb,ENSG00000220008,LINGO3
MDM,IFNb,ENSG00000221823,PPP3R1
MDM,IFNb,ENSG00000221909,FAM200A
MDM,IFNb,ENSG00000221926,TRIM16
MDM,IFNb,ENSG00000221968,FADS3
MDM,IFNb,ENSG00000223501,VPS52
MDM,IFNb,ENSG00000225828,FAM229A
MDM,IFNb,ENSG00000225830,ERCC6
MDM,IFNb,ENSG00000225921,NOL7
MDM,IFNb,ENSG00000226124,FTCDNL1
MDM,IFNb,ENSG00000226314,ZKSCAN8P1
MDM,IFNb,ENSG00000226742,HSBP1L1
MDM,IFNb,ENSG00000227057,WDR46
MDM,IFNb,ENSG00000227345,PARG
MDM,IFNb,ENSG00000230989,HSBP1
MDM,IFNb,ENSG00000237441,RGL2
MDM,IFNb,ENSG00000239961,LILRA4
MDM,IFNb,ENSG00000240038,AMY2B
MDM,IFNb,ENSG00000240849,PEDS1
MDM,IFNb,ENSG00000241878,PISD
MDM,IFNb,ENSG00000242110,AMACR
MDM,IFNb,ENSG00000242259,C22orf39
MDM,IFNb,ENSG00000242372,EIF6
MDM,IFNb,ENSG00000242732,RTL5
MDM,IFNb,ENSG00000242802,AP5Z1
MDM,IFNb,ENSG00000243156,MICAL3
MDM,IFNb,ENSG00000243927,MRPS6
MDM,IFNb,ENSG00000244187,TMEM141
MDM,IFNb,ENSG00000244274,DBNDD2
MDM,IFNb,ENSG00000244405,ETV5
MDM,IFNb,ENSG00000244462,RBM12
MDM,IFNb,ENSG00000244509,APOBEC3C
MDM,IFNb,ENSG00000244754,N4BP2L2
MDM,IFNb,ENSG00000245680,ZNF585B
MDM,IFNb,ENSG00000247746,USP51
MDM,IFNb,ENSG00000249992,TMEM158
MDM,IFNb,ENSG00000250510,GPR162
MDM,IFNb,ENSG00000250722,SELENOP
MDM,IFNb,ENSG00000251192,ZNF674
MDM,IFNb,ENSG00000251369,ZNF550
MDM,IFNb,ENSG00000253958,CLDN23
MDM,IFNb,ENSG00000254470,AP5B1
MDM,IFNb,ENSG00000254979,
MDM,IFNb,ENSG00000255112,CHMP1B
MDM,IFNb,ENSG00000255833,TIFAB
MDM,IFNb,ENSG00000256223,ZNF10
MDM,IFNb,ENSG00000256229,ZNF486
MDM,IFNb,ENSG00000256235,SMIM3
MDM,IFNb,ENSG00000256537,SMIM10L1
MDM,IFNb,ENSG00000257093,DENND11
MDM,IFNb,ENSG00000257108,NHLRC4
MDM,IFNb,ENSG00000257335,MGAM
MDM,IFNb,ENSG00000258227,CLEC5A
MDM,IFNb,ENSG00000258659,TRIM34
MDM,IFNb,ENSG00000259207,ITGB3
MDM,IFNb,ENSG00000259431,THTPA
MDM,IFNb,ENSG00000260001,TGFBR3L
MDM,IFNb,ENSG00000260729,
MDM,IFNb,ENSG00000261210,CLEC19A
MDM,IFNb,ENSG00000263528,IKBKE
MDM,IFNb,ENSG00000263956,NBPF11
MDM,IFNb,ENSG00000265808,SEC22B
MDM,IFNb,ENSG00000265972,TXNIP
MDM,IFNb,ENSG00000266028,SRGAP2
MDM,IFNb,ENSG00000267508,ZNF285
MDM,IFNb,ENSG00000267680,ZNF224
MDM,IFNb,ENSG00000268500,SIGLEC5
MDM,IFNb,ENSG00000269335,IKBKG
MDM,IFNb,ENSG00000269858,EGLN2
MDM,IFNb,ENSG00000272325,NUDT3
MDM,IFNb,ENSG00000272391,POM121C
MDM,IFNb,ENSG00000273213,H3-7
MDM,IFNb,ENSG00000273749,CYFIP1
MDM,IFNb,ENSG00000273802,H2BC8
MDM,IFNb,ENSG00000274070,CASTOR2
MDM,IFNb,ENSG00000274349,ZNF658
MDM,IFNb,ENSG00000275379,H3C11
MDM,IFNb,ENSG00000275700,AATF
MDM,IFNb,ENSG00000275714,H3C1
MDM,IFNb,ENSG00000275832,ARHGAP23
MDM,IFNb,ENSG00000275835,TUBGCP5
MDM,IFNb,ENSG00000276045,ORAI1
MDM,IFNb,ENSG00000276231,PIK3R6
MDM,IFNb,ENSG00000276966,H4C5
MDM,IFNb,ENSG00000277075,H2AC8
MDM,IFNb,ENSG00000277157,H4C4
MDM,IFNb,ENSG00000277161,PIGW
MDM,IFNb,ENSG00000277224,H2BC7
MDM,IFNb,ENSG00000277791,PSMB3
MDM,IFNb,ENSG00000278053,DDX52
MDM,IFNb,ENSG00000278705,H4C2
MDM,IFNb,ENSG00000282608,ADORA3
MDM,IFNb,ENSG00000284194,SCO2
MDM,IFNb,ENSG00000285458,
MDM,IFNe,ENSG00000001629,ANKIB1
MDM,IFNe,ENSG00000003096,KLHL13
MDM,IFNe,ENSG00000003400,CASP10
MDM,IFNe,ENSG00000004487,KDM1A
MDM,IFNe,ENSG00000005194,CIAPIN1
MDM,IFNe,ENSG00000005238,ATOSB
MDM,IFNe,ENSG00000005469,CROT
MDM,IFNe,ENSG00000006451,RALA
MDM,IFNe,ENSG00000006607,FARP2
MDM,IFNe,ENSG00000011114,BTBD7
MDM,IFNe,ENSG00000012660,ELOVL5
MDM,IFNe,ENSG00000013364,MVP
MDM,IFNe,ENSG00000015171,ZMYND11
MDM,IFNe,ENSG00000017797,RALBP1
MDM,IFNe,ENSG00000019991,HGF
MDM,IFNe,ENSG00000021355,SERPINB1
MDM,IFNe,ENSG00000023902,PLEKHO1
MDM,IFNe,ENSG00000025039,RRAGD
MDM,IFNe,ENSG00000025434,NR1H3
MDM,IFNe,ENSG00000025708,TYMP
MDM,IFNe,ENSG00000026297,RNASET2
MDM,IFNe,ENSG00000028116,VRK2
MDM,IFNe,ENSG00000028277,POU2F2
MDM,IFNe,ENSG00000031081,ARHGAP31
MDM,IFNe,ENSG00000034510,TMSB10
MDM,IFNe,ENSG00000040341,STAU2
MDM,IFNe,ENSG00000043143,JADE2
MDM,IFNe,ENSG00000047849,MAP4
MDM,IFNe,ENSG00000048471,SNX29
MDM,IFNe,ENSG00000049449,RCN1
MDM,IFNe,ENSG00000050344,NFE2L3
MDM,IFNe,ENSG00000052795,FNIP2
MDM,IFNe,ENSG00000058866,DGKG
MDM,IFNe,ENSG00000061938,TNK2
MDM,IFNe,ENSG00000062716,VMP1
MDM,IFNe,ENSG00000063046,EIF4B
MDM,IFNe,ENSG00000064012,CASP8
MDM,IFNe,ENSG00000064115,TM7SF3
MDM,IFNe,ENSG00000064763,FAR2
MDM,IFNe,ENSG00000064932,SBNO2
MDM,IFNe,ENSG00000065243,PKN2
MDM,IFNe,ENSG00000065526,SPEN
MDM,IFNe,ENSG00000065923,SLC9A7
MDM,IFNe,ENSG00000067057,PFKP
MDM,IFNe,ENSG00000067208,EVI5
MDM,IFNe,ENSG00000067992,PDK3
MDM,IFNe,ENSG00000068489,PRR11
MDM,IFNe,ENSG00000069248,NUP133
MDM,IFNe,ENSG00000069275,NUCKS1
MDM,IFNe,ENSG00000069399,BCL3
MDM,IFNe,ENSG00000070018,LRP6
MDM,IFNe,ENSG00000070495,JMJD6
MDM,IFNe,ENSG00000072422,RHOBTB1
MDM,IFNe,ENSG00000073910,FRY
MDM,IFNe,ENSG00000073969,NSF
MDM,IFNe,ENSG00000074964,ARHGEF10L
MDM,IFNe,ENSG00000075426,FOSL2
MDM,IFNe,ENSG00000076003,MCM6
MDM,IFNe,ENSG00000077097,TOP2B
MDM,IFNe,ENSG00000078668,VDAC3
MDM,IFNe,ENSG00000079819,EPB41L2
MDM,IFNe,ENSG00000081177,EXD2
MDM,IFNe,ENSG00000082014,SMARCD3
MDM,IFNe,ENSG00000082397,EPB41L3
MDM,IFNe,ENSG00000082898,XPO1
MDM,IFNe,ENSG00000086300,SNX10
MDM,IFNe,ENSG00000087152,ATXN7L3
MDM,IFNe,ENSG00000087995,METTL2A
MDM,IFNe,ENSG00000088205,DDX18
MDM,IFNe,ENSG00000089041,P2RX7
MDM,IFNe,ENSG00000089127,OAS1
MDM,IFNe,ENSG00000089280,FUS
MDM,IFNe,ENSG00000091831,ESR1
MDM,IFNe,ENSG00000092470,WDR76
MDM,IFNe,ENSG00000092820,EZR
MDM,IFNe,ENSG00000095321,CRAT
MDM,IFNe,ENSG00000095397,WHRN
MDM,IFNe,ENSG00000095485,CWF19L1
MDM,IFNe,ENSG00000099290,WASHC2A
MDM,IFNe,ENSG00000099797,TECR
MDM,IFNe,ENSG00000099940,SNAP29
MDM,IFNe,ENSG00000100124,ANKRD54
MDM,IFNe,ENSG00000100139,MICALL1
MDM,IFNe,ENSG00000100151,PICK1
MDM,IFNe,ENSG00000100368,CSF2RB
MDM,IFNe,ENSG00000100485,SOS2
MDM,IFNe,ENSG00000100504,PYGL
MDM,IFNe,ENSG00000100596,SPTLC2
MDM,IFNe,ENSG00000100629,CEP128
MDM,IFNe,ENSG00000100813,ACIN1
MDM,IFNe,ENSG00000100911,PSME2
MDM,IFNe,ENSG00000101187,SLCO4A1
MDM,IFNe,ENSG00000101224,CDC25B
MDM,IFNe,ENSG00000101336,HCK
MDM,IFNe,ENSG00000101474,APMAP
MDM,IFNe,ENSG00000101493,ZNF516
MDM,IFNe,ENSG00000101608,MYL12A
MDM,IFNe,ENSG00000101695,RNF125
MDM,IFNe,ENSG00000102572,STK24
MDM,IFNe,ENSG00000102699,PARP4
MDM,IFNe,ENSG00000102910,LONP2
MDM,IFNe,ENSG00000103485,QPRT
MDM,IFNe,ENSG00000103489,XYLT1
MDM,IFNe,ENSG00000103653,CSK
MDM,IFNe,ENSG00000104067,TJP1
MDM,IFNe,ENSG00000104325,DECR1
MDM,IFNe,ENSG00000104660,LEPROTL1
MDM,IFNe,ENSG00000104946,TBC1D17
MDM,IFNe,ENSG00000104951,IL4I1
MDM,IFNe,ENSG00000104957,YJU2B
MDM,IFNe,ENSG00000104972,LILRB1
MDM,IFNe,ENSG00000104974,LILRA1
MDM,IFNe,ENSG00000105127,AKAP8
MDM,IFNe,ENSG00000105248,YJU2
MDM,IFNe,ENSG00000105472,CLEC11A
MDM,IFNe,ENSG00000105514,RAB3D
MDM,IFNe,ENSG00000105639,JAK3
MDM,IFNe,ENSG00000105656,ELL
MDM,IFNe,ENSG00000105738,SIPA1L3
MDM,IFNe,ENSG00000106123,EPHB6
MDM,IFNe,ENSG00000106261,ZKSCAN1
MDM,IFNe,ENSG00000106328,FSCN3
MDM,IFNe,ENSG00000106605,BLVRA
MDM,IFNe,ENSG00000106635,BCL7B
MDM,IFNe,ENSG00000106785,TRIM14
MDM,IFNe,ENSG00000107099,DOCK8
MDM,IFNe,ENSG00000107282,APBA1
MDM,IFNe,ENSG00000107290,SETX
MDM,IFNe,ENSG00000107331,ABCA2
MDM,IFNe,ENSG00000108091,CCDC6
MDM,IFNe,ENSG00000108688,CCL7
MDM,IFNe,ENSG00000108960,MMD
MDM,IFNe,ENSG00000109189,USP46
MDM,IFNe,ENSG00000109572,CLCN3
MDM,IFNe,ENSG00000109667,SLC2A9
MDM,IFNe,ENSG00000109943,CRTAM
MDM,IFNe,ENSG00000110092,CCND1
MDM,IFNe,ENSG00000110756,HPS5
MDM,IFNe,ENSG00000110931,CAMKK2
MDM,IFNe,ENSG00000111144,LTA4H
MDM,IFNe,ENSG00000111181,SLC6A12
MDM,IFNe,ENSG00000111252,SH2B3
MDM,IFNe,ENSG00000111801,BTN3A3
MDM,IFNe,ENSG00000112078,KCTD20
MDM,IFNe,ENSG00000112339,HBS1L
MDM,IFNe,ENSG00000112658,SRF
MDM,IFNe,ENSG00000113328,CCNG1
MDM,IFNe,ENSG00000113916,BCL6
MDM,IFNe,ENSG00000114126,TFDP2
MDM,IFNe,ENSG00000114302,PRKAR2A
MDM,IFNe,ENSG00000114745,GORASP1
MDM,IFNe,ENSG00000115204,MPV17
MDM,IFNe,ENSG00000115525,ST3GAL5
MDM,IFNe,ENSG00000115758,ODC1
MDM,IFNe,ENSG00000115875,SRSF7
MDM,IFNe,ENSG00000115904,SOS1
MDM,IFNe,ENSG00000115935,WIPF1
MDM,IFNe,ENSG00000116005,PCYOX1
MDM,IFNe,ENSG00000116016,EPAS1
MDM,IFNe,ENSG00000116095,PLEKHA3
MDM,IFNe,ENSG00000116191,RALGPS2
MDM,IFNe,ENSG00000116251,RPL22
MDM,IFNe,ENSG00000116871,MAP7D1
MDM,IFNe,ENSG00000117528,ABCD3
MDM,IFNe,ENSG00000117632,STMN1
MDM,IFNe,ENSG00000118217,ATF6
MDM,IFNe,ENSG00000118507,AKAP7
MDM,IFNe,ENSG00000118600,RXYLT1
MDM,IFNe,ENSG00000118965,WDR35
MDM,IFNe,ENSG00000119383,PTPA
MDM,IFNe,ENSG00000120265,PCMT1
MDM,IFNe,ENSG00000120314,WDR55
MDM,IFNe,ENSG00000120594,PLXDC2
MDM,IFNe,ENSG00000121152,NCAPH
MDM,IFNe,ENSG00000121691,CAT
MDM,IFNe,ENSG00000122507,BBS9
MDM,IFNe,ENSG00000122550,KLHL7
MDM,IFNe,ENSG00000122694,GLIPR2
MDM,IFNe,ENSG00000122965,RBM19
MDM,IFNe,ENSG00000123080,CDKN2C
MDM,IFNe,ENSG00000123136,DDX39A
MDM,IFNe,ENSG00000123427,EEF1AKMT3
MDM,IFNe,ENSG00000123908,AGO2
MDM,IFNe,ENSG00000123933,MXD4
MDM,IFNe,ENSG00000124074,ENKD1
MDM,IFNe,ENSG00000124357,NAGK
MDM,IFNe,ENSG00000124391,IL17C
MDM,IFNe,ENSG00000124786,SLC35B3
MDM,IFNe,ENSG00000125148,MT2A
MDM,IFNe,ENSG00000125384,PTGER2
MDM,IFNe,ENSG00000125458,NT5C
MDM,IFNe,ENSG00000125755,SYMPK
MDM,IFNe,ENSG00000125844,RRBP1
MDM,IFNe,ENSG00000125945,ZNF436
MDM,IFNe,ENSG00000126214,KLC1
MDM,IFNe,ENSG00000126883,NUP214
MDM,IFNe,ENSG00000127080,IPPK
MDM,IFNe,ENSG00000127838,PNKD
MDM,IFNe,ENSG00000127870,RNF6
MDM,IFNe,ENSG00000127951,FGL2
MDM,IFNe,ENSG00000128272,ATF4
MDM,IFNe,ENSG00000128383,APOBEC3A
MDM,IFNe,ENSG00000128604,IRF5
MDM,IFNe,ENSG00000128708,HAT1
MDM,IFNe,ENSG00000129158,SERGEF
MDM,IFNe,ENSG00000129353,SLC44A2
MDM,IFNe,ENSG00000129465,RIPK3
MDM,IFNe,ENSG00000129473,BCL2L2
MDM,IFNe,ENSG00000129493,HEATR5A
MDM,IFNe,ENSG00000129515,SNX6
MDM,IFNe,ENSG00000129566,TEP1
MDM,IFNe,ENSG00000130775,THEMIS2
MDM,IFNe,ENSG00000130939,UBE4B
MDM,IFNe,ENSG00000131725,WDR44
MDM,IFNe,ENSG00000132153,DHX30
MDM,IFNe,ENSG00000132182,NUP210
MDM,IFNe,ENSG00000132205,EMILIN2
MDM,IFNe,ENSG00000132326,PER2
MDM,IFNe,ENSG00000132386,SERPINF1
MDM,IFNe,ENSG00000133114,GPALPP1
MDM,IFNe,ENSG00000133561,GIMAP6
MDM,IFNe,ENSG00000133835,HSD17B4
MDM,IFNe,ENSG00000134243,SORT1
MDM,IFNe,ENSG00000134247,PTGFRN
MDM,IFNe,ENSG00000134369,NAV1
MDM,IFNe,ENSG00000134759,ELP2
MDM,IFNe,ENSG00000134815,DHX34
MDM,IFNe,ENSG00000134955,SLC37A2
MDM,IFNe,ENSG00000135047,CTSL
MDM,IFNe,ENSG00000135077,HAVCR2
MDM,IFNe,ENSG00000135392,DNAJC14
MDM,IFNe,ENSG00000135686,KLHL36
MDM,IFNe,ENSG00000135838,NPL
MDM,IFNe,ENSG00000135926,TMBIM1
MDM,IFNe,ENSG00000136003,ISCU
MDM,IFNe,ENSG00000136111,TBC1D4
MDM,IFNe,ENSG00000136205,TNS3
MDM,IFNe,ENSG00000136261,BZW2
MDM,IFNe,ENSG00000136689,IL1RN
MDM,IFNe,ENSG00000136824,SMC2
MDM,IFNe,ENSG00000136854,STXBP1
MDM,IFNe,ENSG00000137055,PLAA
MDM,IFNe,ENSG00000137171,KLC4
MDM,IFNe,ENSG00000137414,FAM8A1
MDM,IFNe,ENSG00000137700,SLC37A4
MDM,IFNe,ENSG00000137726,FXYD6
MDM,IFNe,ENSG00000137767,SQOR
MDM,IFNe,ENSG00000138119,MYOF
MDM,IFNe,ENSG00000138185,ENTPD1
MDM,IFNe,ENSG00000138463,SLC49A4
MDM,IFNe,ENSG00000138629,UBL7
MDM,IFNe,ENSG00000138688,BLTP1
MDM,IFNe,ENSG00000138760,SCARB2
MDM,IFNe,ENSG00000138767,CNOT6L
MDM,IFNe,ENSG00000138814,PPP3CA
MDM,IFNe,ENSG00000138829,FBN2
MDM,IFNe,ENSG00000138835,RGS3
MDM,IFNe,ENSG00000139433,GLTP
MDM,IFNe,ENSG00000139718,SETD1B
MDM,IFNe,ENSG00000140396,NCOA2
MDM,IFNe,ENSG00000140443,IGF1R
MDM,IFNe,ENSG00000141447,OSBPL1A
MDM,IFNe,ENSG00000141540,TTYH2
MDM,IFNe,ENSG00000142784,WDTC1
MDM,IFNe,ENSG00000143353,LYPLAL1
MDM,IFNe,ENSG00000143499,SMYD2
MDM,IFNe,ENSG00000143549,TPM3
MDM,IFNe,ENSG00000143575,HAX1
MDM,IFNe,ENSG00000143889,HNRNPLL
MDM,IFNe,ENSG00000143891,GALM
MDM,IFNe,ENSG00000144455,SUMF1
MDM,IFNe,ENSG00000144647,POMGNT2
MDM,IFNe,ENSG00000144677,CTDSPL
MDM,IFNe,ENSG00000144843,ADPRH
MDM,IFNe,ENSG00000144867,SRPRB
MDM,IFNe,ENSG00000145348,TBCK
MDM,IFNe,ENSG00000145390,USP53
MDM,IFNe,ENSG00000145431,PDGFC
MDM,IFNe,ENSG00000145687,SSBP2
MDM,IFNe,ENSG00000145833,DDX46
MDM,IFNe,ENSG00000146192,FGD2
MDM,IFNe,ENSG00000146918,NCAPG2
MDM,IFNe,ENSG00000147065,MSN
MDM,IFNe,ENSG00000148110,MFSD14B
MDM,IFNe,ENSG00000148175,STOM
MDM,IFNe,ENSG00000148219,ASTN2
MDM,IFNe,ENSG00000148339,SLC25A25
MDM,IFNe,ENSG00000148841,ITPRIP
MDM,IFNe,ENSG00000148842,CNNM2
MDM,IFNe,ENSG00000149485,FADS1
MDM,IFNe,ENSG00000149499,EML3
MDM,IFNe,ENSG00000149577,SIDT2
MDM,IFNe,ENSG00000149591,TAGLN
MDM,IFNe,ENSG00000149636,DSN1
MDM,IFNe,ENSG00000149925,ALDOA
MDM,IFNe,ENSG00000149929,HIRIP3
MDM,IFNe,ENSG00000149932,TMEM219
MDM,IFNe,ENSG00000150403,TMCO3
MDM,IFNe,ENSG00000150867,PIP4K2A
MDM,IFNe,ENSG00000151304,SRFBP1
MDM,IFNe,ENSG00000152061,RABGAP1L
MDM,IFNe,ENSG00000152270,PDE3B
MDM,IFNe,ENSG00000152465,NMT2
MDM,IFNe,ENSG00000152556,PFKM
MDM,IFNe,ENSG00000152700,SAR1B
MDM,IFNe,ENSG00000152818,UTRN
MDM,IFNe,ENSG00000153006,SREK1IP1
MDM,IFNe,ENSG00000153815,CMIP
MDM,IFNe,ENSG00000153936,HS2ST1
MDM,IFNe,ENSG00000154122,ANKH
MDM,IFNe,ENSG00000154654,NCAM2
MDM,IFNe,ENSG00000154655,L3MBTL4
MDM,IFNe,ENSG00000155629,PIK3AP1
MDM,IFNe,ENSG00000155850,SLC26A2
MDM,IFNe,ENSG00000156110,ADK
MDM,IFNe,ENSG00000156171,DRAM2
MDM,IFNe,ENSG00000157216,SSBP3
MDM,IFNe,ENSG00000157483,MYO1E
MDM,IFNe,ENSG00000157693,TMEM268
MDM,IFNe,ENSG00000157796,WDR19
MDM,IFNe,ENSG00000157827,FMNL2
MDM,IFNe,ENSG00000158062,UBXN11
MDM,IFNe,ENSG00000158828,PINK1
MDM,IFNe,ENSG00000159228,CBR1
MDM,IFNe,ENSG00000159314,ARHGAP27
MDM,IFNe,ENSG00000159346,ADIPOR1
MDM,IFNe,ENSG00000159593,NAE1
MDM,IFNe,ENSG00000160013,PTGIR
MDM,IFNe,ENSG00000160190,SLC37A1
MDM,IFNe,ENSG00000160218,TRAPPC10
MDM,IFNe,ENSG00000160445,ZER1
MDM,IFNe,ENSG00000160679,CHTOP
MDM,IFNe,ENSG00000160991,ORAI2
MDM,IFNe,ENSG00000161016,RPL8
MDM,IFNe,ENSG00000161267,BDH1
MDM,IFNe,ENSG00000161640,SIGLEC11
MDM,IFNe,ENSG00000161714,PLCD3
MDM,IFNe,ENSG00000162174,ASRGL1
MDM,IFNe,ENSG00000162390,ACOT11
MDM,IFNe,ENSG00000162433,AK4
MDM,IFNe,ENSG00000162441,LZIC
MDM,IFNe,ENSG00000162688,AGL
MDM,IFNe,ENSG00000162909,CAPN2
MDM,IFNe,ENSG00000162980,ARL5A
MDM,IFNe,ENSG00000163041,H3-3A
MDM,IFNe,ENSG00000163093,BBS5
MDM,IFNe,ENSG00000163563,MNDA
MDM,IFNe,ENSG00000163565,IFI16
MDM,IFNe,ENSG00000163590,PPM1L
MDM,IFNe,ENSG00000163683,SMIM14
MDM,IFNe,ENSG00000163932,PRKCD
MDM,IFNe,ENSG00000164237,CMBL
MDM,IFNe,ENSG00000164329,TENT2
MDM,IFNe,ENSG00000164342,TLR3
MDM,IFNe,ENSG00000164494,PDSS2
MDM,IFNe,ENSG00000164674,SYTL3
MDM,IFNe,ENSG00000164684,ZNF704
MDM,IFNe,ENSG00000164985,PSIP1
MDM,IFNe,ENSG00000165392,WRN
MDM,IFNe,ENSG00000165502,RPL36AL
MDM,IFNe,ENSG00000165507,DEPP1
MDM,IFNe,ENSG00000165516,KLHDC2
MDM,IFNe,ENSG00000165533,TTC8
MDM,IFNe,ENSG00000165675,ENOX2
MDM,IFNe,ENSG00000165732,DDX21
MDM,IFNe,ENSG00000165804,ZNF219
MDM,IFNe,ENSG00000166037,CEP57
MDM,IFNe,ENSG00000166046,TCP11L2
MDM,IFNe,ENSG00000166181,API5
MDM,IFNe,ENSG00000166263,STXBP4
MDM,IFNe,ENSG00000166295,ANAPC16
MDM,IFNe,ENSG00000166348,USP54
MDM,IFNe,ENSG00000166444,DENND2B
MDM,IFNe,ENSG00000166548,TK2
MDM,IFNe,ENSG00000166888,STAT6
MDM,IFNe,ENSG00000166938,DIS3L
MDM,IFNe,ENSG00000167083,GNGT2
MDM,IFNe,ENSG00000167261,DPEP2
MDM,IFNe,ENSG00000167470,MIDN
MDM,IFNe,ENSG00000167515,TRAPPC2L
MDM,IFNe,ENSG00000168003,SLC3A2
MDM,IFNe,ENSG00000168016,TRANK1
MDM,IFNe,ENSG00000168118,RAB4A
MDM,IFNe,ENSG00000168216,LMBRD1
MDM,IFNe,ENSG00000168386,FILIP1L
MDM,IFNe,ENSG00000168610,STAT3
MDM,IFNe,ENSG00000168763,CNNM3
MDM,IFNe,ENSG00000168906,MAT2A
MDM,IFNe,ENSG00000168961,LGALS9
MDM,IFNe,ENSG00000169136,ATF5
MDM,IFNe,ENSG00000169228,RAB24
MDM,IFNe,ENSG00000169230,PRELID1
MDM,IFNe,ENSG00000169570,DTWD2
MDM,IFNe,ENSG00000169660,HEXD
MDM,IFNe,ENSG00000170340,B3GNT2
MDM,IFNe,ENSG00000170379,TCAF2
MDM,IFNe,ENSG00000170915,PAQR8
MDM,IFNe,ENSG00000170921,TANC2
MDM,IFNe,ENSG00000171051,FPR1
MDM,IFNe,ENSG00000171631,P2RY6
MDM,IFNe,ENSG00000172159,FRMD3
MDM,IFNe,ENSG00000172216,CEBPB
MDM,IFNe,ENSG00000172273,HINFP
MDM,IFNe,ENSG00000172354,GNB2
MDM,IFNe,ENSG00000172530,BANP
MDM,IFNe,ENSG00000172661,WASHC2C
MDM,IFNe,ENSG00000172667,ZMAT3
MDM,IFNe,ENSG00000172780,RAB43
MDM,IFNe,ENSG00000172936,MYD88
MDM,IFNe,ENSG00000173120,KDM2A
MDM,IFNe,ENSG00000173200,PARP15
MDM,IFNe,ENSG00000173442,EHBP1L1
MDM,IFNe,ENSG00000173559,NABP1
MDM,IFNe,ENSG00000173801,JUP
MDM,IFNe,ENSG00000173905,GOLIM4
MDM,IFNe,ENSG00000174021,GNG5
MDM,IFNe,ENSG00000174705,SH3PXD2B
MDM,IFNe,ENSG00000174837,ADGRE1
MDM,IFNe,ENSG00000175066,GK5
MDM,IFNe,ENSG00000176087,SLC35A4
MDM,IFNe,ENSG00000176170,SPHK1
MDM,IFNe,ENSG00000176619,LMNB2
MDM,IFNe,ENSG00000176845,METRNL
MDM,IFNe,ENSG00000176974,SHMT1
MDM,IFNe,ENSG00000177169,ULK1
MDM,IFNe,ENSG00000177426,TGIF1
MDM,IFNe,ENSG00000177646,ACAD9
MDM,IFNe,ENSG00000177728,TMEM94
MDM,IFNe,ENSG00000177733,HNRNPA0
MDM,IFNe,ENSG00000178199,ZC3H12D
MDM,IFNe,ENSG00000178425,NT5DC1
MDM,IFNe,ENSG00000178585,CTNNBIP1
MDM,IFNe,ENSG00000178896,EXOSC4
MDM,IFNe,ENSG00000179627,ZBTB42
MDM,IFNe,ENSG00000179820,MYADM
MDM,IFNe,ENSG00000179889,PDXDC1
MDM,IFNe,ENSG00000180061,TMEM150B
MDM,IFNe,ENSG00000180233,ZNRF2
MDM,IFNe,ENSG00000180398,MCFD2
MDM,IFNe,ENSG00000180616,SSTR2
MDM,IFNe,ENSG00000180817,PPA1
MDM,IFNe,ENSG00000181649,PHLDA2
MDM,IFNe,ENSG00000182004,SNRPE
MDM,IFNe,ENSG00000182179,UBA7
MDM,IFNe,ENSG00000182362,YBEY
MDM,IFNe,ENSG00000182670,TTC3
MDM,IFNe,ENSG00000183019,MCEMP1
MDM,IFNe,ENSG00000183023,SLC8A1
MDM,IFNe,ENSG00000183060,LYSMD4
MDM,IFNe,ENSG00000183431,SF3A3
MDM,IFNe,ENSG00000183696,UPP1
MDM,IFNe,ENSG00000183765,CHEK2
MDM,IFNe,ENSG00000184060,ADAP2
